,ax,ay,az,gx,gy,gz,cx,cy,cz
1523,495,3917,-999,1302,94,142,-183,621,-73
1524,462,3927,-1011,1415,144,153,-174,615,-104
1525,501,3880,-1021,1478,195,167,-174,615,-104
1526,475,3903,-1041,1518,239,173,-174,615,-104
1527,515,3899,-1023,1599,255,184,-174,615,-104
1528,531,3942,-1131,1711,222,183,-174,615,-104
1529,562,3913,-1160,1815,140,199,-174,615,-104
1530,559,3898,-1247,1924,72,199,-174,615,-104
1531,577,3910,-1339,2028,-5,205,-174,615,-104
1532,577,3934,-1369,2146,-68,219,-174,615,-104
1533,574,3942,-1289,2302,-125,234,-174,615,-104
1534,601,3941,-1245,2512,-193,250,-174,615,-104
1535,621,3905,-1244,2723,-286,271,-174,615,-104
1536,614,3921,-1244,2964,-386,294,-174,615,-104
1537,626,3913,-1203,3180,-497,313,-174,615,-104
1538,646,3881,-1191,3374,-595,369,-174,615,-104
1539,558,3734,-1125,3510,-683,435,-174,615,-104
1540,546,3797,-1211,3831,-835,453,-176,613,-147
1541,510,3969,-1367,4393,-868,449,-176,613,-147
1542,626,3793,-1298,4756,-966,490,-176,613,-147
1543,608,3781,-1274,5121,-1053,537,-176,613,-147
1544,585,3745,-1297,5413,-1136,592,-176,613,-147
1545,599,3694,-1290,5649,-1207,681,-176,613,-147
1546,611,3907,-1360,6229,-1349,645,-176,613,-147
1547,588,3755,-1429,6659,-1465,664,-176,613,-147
1548,575,3610,-1495,6918,-1540,702,-176,613,-147
1549,561,3552,-1556,7113,-1630,750,-176,613,-147
1550,492,3573,-1729,7303,-1666,779,-176,613,-147
1551,463,3407,-1841,7353,-1688,804,-176,613,-147
1552,504,3510,-1957,7466,-1722,819,-176,613,-147
1553,488,3548,-2020,7716,-1716,834,-176,613,-147
1554,462,3307,-2129,7749,-1673,879,-176,613,-147
1555,442,3216,-2323,7658,-1615,911,-176,613,-147
1556,556,3194,-2428,7683,-1700,934,-173,595,-277
1557,582,3268,-2441,7804,-1818,937,-173,595,-277
1558,581,3299,-2500,7863,-1931,940,-173,595,-277
1559,568,3161,-2493,7742,-1973,972,-173,595,-277
1560,664,3284,-2432,7834,-1997,974,-173,595,-277
1561,605,3316,-2428,7918,-2034,963,-173,595,-277
1562,616,3358,-2486,8102,-2081,913,-173,595,-277
1563,648,3200,-2477,8161,-2138,886,-173,595,-277
1564,581,3123,-1917,8127,-2000,929,-173,595,-277
1565,640,3081,-1807,8390,-1892,966,-173,595,-277
1566,465,3151,-2129,8850,-1785,891,-173,595,-277
1567,493,3120,-2544,9314,-1786,830,-173,595,-277
1568,580,2845,-2868,9812,-2059,770,-173,595,-277
1569,563,2390,-2779,9913,-2245,767,-173,595,-277
1570,366,2494,-2908,10104,-2303,775,-173,595,-277
1571,226,2346,-3052,10238,-2270,755,-173,501,-434
1572,307,2167,-3016,10212,-2121,756,-173,501,-434
1573,429,2187,-2943,10071,-2138,709,-173,501,-434
1574,219,1988,-3178,9822,-1915,697,-173,501,-434
1575,271,2144,-3268,9705,-1875,663,-173,501,-434
1576,314,2049,-3418,9711,-1841,561,-173,501,-434
1577,313,1891,-3523,9531,-1827,487,-173,501,-434
1578,228,1716,-3864,9270,-1861,399,-173,501,-434
1579,270,1541,-4262,8806,-1898,315,-173,501,-434
1580,266,1330,-4245,8017,-1866,236,-173,501,-434
1581,155,1242,-4172,7125,-1638,181,-173,501,-434
1582,39,1300,-4069,6467,-1358,152,-173,501,-434
1583,70,1299,-4111,6001,-1134,103,-173,501,-434
1584,99,1225,-4268,5508,-996,78,-173,501,-434
1585,99,1085,-4363,4877,-849,55,-173,501,-434
1586,79,1007,-4456,4164,-644,28,-173,501,-434
1587,60,961,-4617,3528,-458,13,-203,388,-543
1588,103,925,-4603,2948,-291,19,-203,388,-543
1589,139,973,-4578,2382,-143,38,-203,388,-543
1590,131,971,-4584,1929,-24,42,-203,388,-543
1591,147,1077,-4613,1564,84,67,-203,388,-543
1592,211,1066,-4643,1334,100,100,-203,388,-543
1593,282,1156,-4556,1246,73,141,-203,388,-543
1594,275,1237,-4531,1293,19,190,-203,388,-543
1595,283,1300,-4548,1414,-17,238,-203,388,-543
1596,326,1299,-4638,1505,-74,261,-203,388,-543
1597,337,1349,-4632,1617,-142,281,-203,388,-543
1598,330,1456,-4767,1790,-201,277,-203,388,-543
1599,384,1502,-4811,1990,-294,260,-203,388,-543
1600,388,1508,-4817,2158,-404,224,-203,388,-543
1601,345,1469,-4836,2280,-475,193,-203,388,-543
1602,348,1400,-4845,2352,-529,156,-203,388,-543
1603,329,1349,-4792,2394,-545,132,-209,356,-570
1604,311,1300,-4703,2404,-535,101,-209,356,-570
1605,286,1257,-4601,2352,-525,78,-209,356,-570
1606,297,1167,-4511,2270,-515,56,-209,356,-570
1607,242,1082,-4445,2164,-465,42,-209,356,-570
1608,218,1018,-4454,2054,-401,46,-209,356,-570
1609,200,963,-4488,1899,-357,52,-209,356,-570
1610,221,927,-4513,1692,-310,67,-209,356,-570
1611,195,893,-4483,1491,-307,90,-209,356,-570
1612,187,863,-4455,1313,-280,106,-209,356,-570
1613,214,913,-4414,1160,-265,133,-209,356,-570
1614,201,971,-4367,999,-242,129,-209,356,-570
1615,203,973,-4301,871,-209,123,-209,356,-570
1616,225,925,-4258,734,-192,133,-209,356,-570
1617,219,927,-4217,616,-199,144,-209,356,-570
1618,207,978,-4111,569,-189,158,-209,356,-570
1619,215,1032,-4072,579,-159,172,-205,314,-584
1620,198,1080,-4003,621,-102,163,-205,314,-584
1621,224,1143,-3981,764,-77,175,-205,314,-584
1622,268,1120,-3960,934,-84,163,-205,314,-584
1623,267,1178,-4005,1080,-102,165,-205,314,-584
1624,280,1222,-4070,1189,-97,140,-205,314,-584
1625,317,1153,-4143,1273,-128,115,-205,314,-584
1626,255,1191,-4210,1367,-139,88,-205,314,-584
1627,287,1131,-4227,1444,-177,63,-205,314,-584
1628,257,1065,-4262,1476,-226,25,-205,314,-584
1629,261,1034,-4285,1446,-258,3,-205,314,-584
1630,194,1048,-4303,1386,-234,-16,-205,314,-584
1631,200,1012,-4250,1333,-197,-40,-205,314,-584
1632,154,979,-4182,1261,-154,-53,-205,314,-584
1633,147,910,-4187,1171,-87,-74,-205,314,-584
1634,160,859,-4201,1057,-30,-78,-205,314,-584
1635,132,887,-4229,944,49,-91,-214,300,-591
1636,168,817,-4227,848,105,-88,-214,300,-591
1637,192,788,-4307,710,104,-65,-214,300,-591
1638,161,800,-4347,519,111,-62,-214,300,-591
1639,182,797,-4374,358,144,-64,-214,300,-591
1640,173,869,-4350,244,170,-61,-214,300,-591
1641,197,881,-4323,150,197,-62,-214,300,-591
1642,204,868,-4315,76,203,-59,-214,300,-591
1643,201,900,-4307,9,186,-68,-214,300,-591
1644,205,939,-4254,-7,184,-75,-214,300,-591
1645,218,933,-4238,14,178,-79,-214,300,-591
1646,200,964,-4194,41,171,-83,-214,300,-591
1647,213,936,-4125,62,163,-85,-214,300,-591
1648,247,1003,-4091,123,151,-98,-214,300,-591
1649,262,1032,-4127,237,120,-116,-214,300,-591
1650,297,1066,-4165,376,43,-153,-214,300,-591
1651,304,1058,-4255,484,-62,-189,-216,297,-604
1652,260,963,-4312,551,-121,-195,-216,297,-604
1653,263,965,-4356,597,-145,-194,-216,297,-604
1654,206,946,-4395,634,-156,-198,-216,297,-604
1655,229,914,-4340,693,-165,-191,-216,297,-604
1656,226,913,-4317,770,-180,-194,-216,297,-604
1657,202,881,-4322,815,-188,-187,-216,297,-604
1658,163,827,-4326,832,-158,-182,-216,297,-604
1659,147,797,-4393,835,-129,-186,-216,297,-604
1660,148,705,-4449,808,-115,-189,-216,297,-604
1661,145,645,-4453,721,-112,-177,-216,297,-604
1662,179,591,-4486,590,-113,-146,-216,297,-604
1663,161,656,-4456,455,-103,-108,-216,297,-604
1664,134,643,-4482,313,-90,-81,-216,297,-604
1665,169,681,-4481,198,-54,-61,-216,297,-604
1666,172,713,-4450,86,-10,-41,-216,297,-604
1667,159,705,-4452,-20,39,-26,-212,272,-609
1668,188,711,-4394,-138,93,-28,-212,272,-609
1669,167,764,-4407,-225,142,-24,-212,272,-609
1670,223,766,-4390,-284,168,-31,-212,272,-609
1671,210,751,-4400,-330,174,-54,-212,272,-609
1672,222,705,-4415,-414,138,-55,-212,272,-609
1673,208,731,-4457,-500,125,-52,-212,272,-609
1674,180,781,-4508,-566,135,-56,-212,272,-609
1675,208,818,-4458,-608,157,-56,-212,272,-609
1676,230,825,-4476,-632,168,-65,-212,272,-609
1677,227,812,-4447,-645,176,-56,-212,272,-609
1678,192,800,-4379,-631,175,-58,-212,272,-609
1679,172,817,-4327,-604,199,-50,-212,272,-609
1680,200,829,-4362,-581,208,-38,-212,272,-609
1681,192,807,-4391,-538,190,-39,-212,272,-609
1682,191,791,-4414,-492,145,-38,-212,272,-609
1683,227,805,-4362,-457,94,-33,-215,284,-600
1684,232,817,-4281,-438,50,-36,-215,284,-600
1685,203,836,-4235,-417,50,-24,-215,284,-600
1686,213,851,-4281,-410,64,-19,-215,284,-600
1687,217,903,-4248,-394,84,-20,-215,284,-600
1688,226,914,-4198,-360,105,-19,-215,284,-600
1689,216,886,-4189,-312,132,-20,-215,284,-600
1690,213,884,-4169,-254,143,-20,-215,284,-600
1691,228,859,-4212,-210,154,-12,-215,284,-600
1692,201,860,-4205,-150,162,-4,-215,284,-600
1693,208,869,-4235,-105,151,-12,-215,284,-600
1694,221,834,-4332,-76,120,-13,-215,284,-600
1695,255,830,-4326,-87,85,-27,-215,284,-600
1696,299,794,-4261,-129,4,-20,-215,284,-600
1697,237,813,-4242,-183,-8,-17,-215,284,-600
1698,229,875,-4205,-182,-1,-12,-215,284,-600
1699,218,868,-4206,-166,32,-14,-215,284,-600
1700,227,833,-4216,-160,38,-4,-215,284,-600
1701,212,782,-4265,-195,32,7,-215,284,-600
1702,205,830,-4287,-229,30,15,-215,284,-600
1703,232,856,-4244,-247,6,4,-215,284,-600
1704,223,908,-4248,-237,-4,-3,-215,284,-600
1705,248,899,-4232,-204,-16,-12,-215,284,-600
1706,251,852,-4236,-176,-27,-24,-215,284,-600
1707,227,865,-4249,-192,-2,-10,-215,284,-600
1708,249,859,-4253,-210,22,-9,-215,284,-600
1709,216,857,-4296,-229,34,-3,-215,284,-600
1710,265,883,-4284,-229,26,-2,-215,284,-600
1711,220,868,-4234,-208,16,2,-215,284,-600
1712,238,867,-4285,-186,-1,-2,-215,284,-600
1713,240,882,-4298,-169,4,-1,-215,284,-600
1714,224,860,-4259,-179,3,0,-215,284,-600
1715,224,846,-4227,-189,12,1,-215,284,-600
1716,265,907,-4188,-179,32,8,-207,287,-602
1717,268,925,-4155,-138,25,-2,-207,287,-602
1718,249,902,-4232,-138,4,-8,-207,287,-602
1719,252,883,-4251,-148,1,-15,-207,287,-602
1720,243,896,-4313,-180,-2,-15,-207,287,-602
1721,251,897,-4264,-192,-3,-21,-207,287,-602
1722,227,919,-4277,-205,8,-26,-207,287,-602
1723,253,930,-4221,-189,10,-34,-207,287,-602
1724,244,901,-4226,-172,18,-29,-207,287,-602
1725,212,866,-4168,-144,43,-26,-207,287,-602
1726,198,880,-4212,-128,60,-22,-207,287,-602
1727,227,888,-4194,-146,58,-19,-207,287,-602
1728,249,888,-4150,-144,48,-27,-207,287,-602
1729,252,952,-4126,-120,49,-44,-207,287,-602
1730,241,927,-4169,-76,46,-49,-207,287,-602
1731,234,942,-4289,-65,67,-54,-207,287,-602
1732,240,915,-4310,-70,73,-65,-214,295,-597
1733,269,910,-4340,-95,74,-63,-214,295,-597
1734,240,909,-4340,-102,73,-60,-214,295,-597
1735,206,858,-4315,-100,65,-44,-214,295,-597
1736,195,872,-4285,-89,65,-44,-214,295,-597
1737,212,868,-4237,-88,79,-28,-214,295,-597
1738,187,862,-4213,-102,105,-17,-214,295,-597
1739,234,902,-4203,-99,135,5,-214,295,-597
1740,226,914,-4258,-105,167,9,-214,295,-597
1741,215,916,-4262,-97,169,4,-214,295,-597
1742,275,889,-4311,-80,147,-13,-214,295,-597
1743,293,897,-4263,-129,82,-22,-214,295,-597
1744,254,929,-4232,-167,53,-25,-214,295,-597
1745,249,942,-4274,-172,58,-30,-214,295,-597
1746,227,965,-4303,-185,89,-30,-214,295,-597
1747,251,924,-4300,-185,107,-35,-214,295,-597
1748,217,895,-4267,-198,115,-35,-214,295,-597
1749,227,894,-4230,-180,106,-25,-214,296,-599
1750,209,887,-4238,-129,109,-20,-214,296,-599
1751,223,877,-4217,-91,119,-7,-214,296,-599
1752,198,884,-4201,-55,145,1,-214,296,-599
1753,209,904,-4174,-54,167,7,-214,296,-599
1754,235,916,-4191,-27,185,10,-214,296,-599
1755,243,919,-4231,17,194,1,-214,296,-599
1756,274,926,-4285,43,166,-9,-214,296,-599
1757,323,928,-4271,27,112,-16,-214,296,-599
1758,331,917,-4252,-16,20,-34,-214,296,-599
1759,297,950,-4222,-12,2,-43,-214,296,-599
1760,279,914,-4186,3,6,-53,-214,296,-599
1761,244,871,-4280,21,30,-42,-214,296,-599
1762,223,814,-4257,2,49,-39,-214,296,-599
1763,236,825,-4316,-14,49,-26,-214,296,-599
1764,246,844,-4234,3,57,-10,-214,296,-599
1765,240,837,-4269,34,66,8,-204,289,-601
1766,253,865,-4254,59,83,6,-204,289,-601
1767,254,869,-4258,62,105,10,-204,289,-601
1768,273,883,-4288,58,103,4,-204,289,-601
1769,292,859,-4324,47,86,-3,-204,289,-601
1770,326,802,-4378,6,17,-2,-204,289,-601
1771,321,866,-4416,-78,-34,-6,-204,289,-601
1772,320,915,-4375,-120,-79,-18,-204,289,-601
1773,294,978,-4330,-129,-99,-31,-204,289,-601
1774,264,948,-4281,-116,-77,-30,-204,289,-601
1775,251,907,-4329,-95,-56,-37,-204,289,-601
1776,214,872,-4340,-102,-30,-34,-204,289,-601
1777,229,868,-4284,-112,-14,-29,-204,289,-601
1778,247,861,-4273,-118,2,-24,-204,289,-601
1779,226,879,-4253,-93,7,-20,-204,289,-601
1780,263,873,-4242,-70,17,-22,-204,289,-601
1781,235,877,-4237,-61,28,-16,-204,289,-601
1782,237,854,-4207,-56,48,-17,-211,294,-596
1783,250,873,-4183,-36,72,-22,-211,294,-596
1784,264,845,-4244,-34,72,-25,-211,294,-596
1785,289,855,-4194,-45,68,-23,-211,294,-596
1786,266,850,-4220,-52,64,-12,-211,294,-596
1787,254,847,-4265,-46,72,-14,-211,294,-596
1788,248,855,-4256,-42,66,-4,-211,294,-596
1789,269,862,-4277,-44,71,-2,-211,294,-596
1790,275,872,-4273,-48,50,3,-211,294,-596
1791,276,909,-4319,-51,48,-8,-211,294,-596
1792,279,899,-4287,-38,23,-11,-211,294,-596
1793,279,891,-4250,-25,11,-20,-211,294,-596
1794,298,862,-4251,-32,-15,-28,-211,294,-596
1795,284,819,-4224,-32,-43,-17,-211,294,-596
1796,268,880,-4246,-44,-30,-12,-211,294,-596
1797,278,874,-4272,-53,-25,-8,-211,294,-596
1798,266,924,-4207,-60,-13,-5,-212,297,-604
1799,253,913,-4218,-47,6,-5,-212,297,-604
1800,271,901,-4206,-41,14,-2,-212,297,-604
1801,285,917,-4228,-32,30,-5,-212,297,-604
1802,239,879,-4273,-26,41,-9,-212,297,-604
1803,253,872,-4284,-25,33,-4,-212,297,-604
1804,289,894,-4269,-18,8,-17,-212,297,-604
1805,296,927,-4303,-22,-6,-8,-212,297,-604
1806,307,895,-4284,-45,-27,-14,-212,297,-604
1807,290,920,-4343,-72,-29,-20,-212,297,-604
1808,280,919,-4274,-87,-23,-25,-212,297,-604
1809,244,887,-4232,-86,-12,-20,-212,297,-604
1810,255,900,-4259,-86,7,-18,-212,297,-604
1811,262,902,-4196,-67,18,-17,-212,297,-604
1812,251,899,-4212,-55,44,-12,-212,297,-604
1813,267,895,-4194,-39,63,-9,-212,297,-604
1814,268,902,-4297,-19,81,2,-212,297,-604
1815,264,872,-4303,-10,73,-9,-205,289,-603
1816,268,899,-4315,-22,50,-16,-205,289,-603
1817,311,871,-4318,-58,20,-22,-205,289,-603
1818,302,903,-4324,-88,6,-19,-205,289,-603
1819,264,905,-4281,-86,13,-26,-205,289,-603
1820,264,886,-4268,-85,19,-22,-205,289,-603
1821,266,879,-4251,-85,36,-18,-205,289,-603
1822,223,850,-4313,-86,43,-11,-205,289,-603
1823,239,840,-4297,-83,52,-4,-205,289,-603
1824,241,853,-4258,-75,58,7,-205,289,-603
1825,233,863,-4233,-44,49,-1,-205,289,-603
1826,279,864,-4251,-10,25,-14,-205,289,-603
1827,274,875,-4245,11,-3,-4,-205,289,-603
1828,281,854,-4302,21,-4,-13,-205,289,-603
1829,254,872,-4348,11,-10,-13,-205,289,-603
1830,290,911,-4286,-9,-5,-16,-205,289,-603
1831,288,905,-4285,-37,1,-10,-209,290,-596
1832,274,898,-4243,-40,6,-16,-209,290,-596
1833,285,887,-4259,-26,20,-23,-209,290,-596
1834,282,868,-4283,-22,25,-24,-209,290,-596
1835,275,856,-4284,-23,26,-14,-209,290,-596
1836,254,840,-4299,-36,19,-22,-209,290,-596
1837,278,851,-4294,-48,14,-17,-209,290,-596
1838,286,855,-4282,-61,8,-15,-209,290,-596
1839,237,844,-4239,-66,12,-2,-209,290,-596
1840,249,845,-4232,-67,26,-1,-209,290,-596
1841,252,851,-4243,-70,42,2,-209,290,-596
1842,260,837,-4213,-59,67,4,-209,290,-596
1843,244,863,-4194,-42,78,8,-209,290,-596
1844,269,876,-4199,-38,86,7,-209,290,-596
1845,259,834,-4212,-35,65,1,-209,290,-596
1846,282,805,-4232,-49,48,5,-209,290,-596
1847,277,846,-4248,-58,26,9,-209,290,-596
1848,278,818,-4258,-45,29,13,-212,296,-604
1849,261,862,-4244,-42,38,18,-212,296,-604
1850,296,859,-4298,-38,63,14,-212,296,-604
1851,301,888,-4297,-61,51,5,-212,296,-604
1852,293,920,-4328,-68,40,-2,-212,296,-604
1853,304,910,-4247,-66,35,-12,-212,296,-604
1854,298,885,-4267,-40,13,-21,-212,296,-604
1855,268,892,-4238,-12,8,-27,-212,296,-604
1856,241,852,-4183,6,24,-26,-212,296,-604
1857,272,848,-4222,15,37,-17,-212,296,-604
1858,259,814,-4223,15,61,-7,-212,296,-604
1859,297,860,-4217,11,84,-1,-212,296,-604
1860,256,856,-4244,19,96,3,-212,296,-604
1861,289,854,-4211,25,90,12,-212,296,-604
1862,280,856,-4282,32,92,9,-212,296,-604
1863,278,835,-4226,29,95,20,-212,296,-604
1864,260,870,-4282,10,109,18,-202,284,-601
1865,276,838,-4253,-11,122,22,-202,284,-601
1866,284,848,-4299,-31,141,19,-202,284,-601
1867,292,868,-4293,-46,144,15,-202,284,-601
1868,286,881,-4307,-49,136,15,-202,284,-601
1869,297,874,-4328,-39,133,15,-202,284,-601
1870,301,863,-4319,-46,125,9,-202,284,-601
1871,278,872,-4321,-44,117,13,-202,284,-601
1872,284,877,-4313,-35,106,13,-202,284,-601
1873,299,880,-4305,-33,105,10,-202,284,-601
1874,291,862,-4287,-43,134,14,-202,284,-601
1875,284,833,-4251,-48,135,22,-202,284,-601
1876,287,868,-4259,-65,154,17,-202,284,-601
1877,285,867,-4218,-49,161,6,-202,284,-601
1878,292,904,-4231,-7,162,10,-202,284,-601
1879,315,906,-4234,25,169,5,-202,284,-601
1880,306,849,-4267,40,154,-3,-202,284,-601
1881,301,865,-4266,34,149,-3,-202,287,-596
1882,315,839,-4259,11,142,-9,-202,287,-596
1883,311,864,-4244,2,154,-7,-202,287,-596
1884,314,880,-4184,10,148,-6,-202,287,-596
1885,313,890,-4170,24,150,-7,-202,287,-596
1886,319,860,-4170,31,125,-4,-202,287,-596
1887,290,857,-4243,27,125,-10,-202,287,-596
1888,313,838,-4229,16,113,-12,-202,287,-596
1889,313,822,-4241,4,118,-17,-202,287,-596
1890,298,807,-4241,5,120,1,-202,287,-596
1891,280,827,-4253,5,126,-4,-202,287,-596
1892,294,834,-4286,4,131,2,-202,287,-596
1893,280,837,-4239,15,127,4,-202,287,-596
1894,308,836,-4227,42,126,7,-202,287,-596
1895,291,856,-4241,68,114,3,-202,287,-596
1896,324,865,-4206,79,89,-4,-202,287,-596
1897,305,842,-4221,96,72,-5,-202,291,-610
1898,323,877,-4250,131,75,-17,-202,291,-610
1899,312,839,-4259,160,86,-22,-202,291,-610
1900,310,849,-4281,185,92,-37,-202,291,-610
1901,319,808,-4302,184,79,-19,-202,291,-610
1902,309,774,-4349,167,54,-18,-202,291,-610
1903,326,807,-4343,145,26,0,-202,291,-610
1904,298,778,-4353,128,6,-2,-202,291,-610
1905,328,798,-4305,107,-5,3,-202,291,-610
1906,280,771,-4260,106,1,9,-202,291,-610
1907,300,807,-4234,95,21,19,-202,291,-610
1908,292,844,-4256,75,24,15,-202,291,-610
1909,320,845,-4222,59,35,15,-202,291,-610
1910,322,847,-4264,63,33,9,-202,291,-610
1911,299,861,-4249,94,52,5,-202,291,-610
1912,323,866,-4260,105,66,-3,-202,291,-610
1913,310,840,-4281,93,73,-8,-202,291,-610
1914,309,809,-4281,84,70,2,-195,278,-607
1915,316,800,-4266,63,67,-1,-195,278,-607
1916,325,775,-4294,51,57,7,-195,278,-607
1917,312,797,-4308,38,51,15,-195,278,-607
1918,314,792,-4261,0,45,12,-195,278,-607
1919,321,801,-4298,-28,52,13,-195,278,-607
1920,326,847,-4211,-46,62,27,-195,278,-607
1921,354,851,-4223,-50,78,15,-195,278,-607
1922,315,846,-4236,-41,96,15,-195,278,-607
1923,345,839,-4184,-20,122,9,-195,278,-607
1924,348,875,-4184,-10,130,8,-195,278,-607
1925,333,862,-4202,-1,142,-2,-195,278,-607
1926,324,853,-4228,13,137,-17,-195,278,-607
1927,359,854,-4277,43,113,-22,-195,278,-607
1928,354,837,-4328,60,92,-24,-195,278,-607
1929,353,797,-4296,41,42,-28,-195,278,-607
1930,334,813,-4338,26,32,-28,-198,278,-605
1931,333,814,-4368,7,20,-21,-198,278,-605
1932,323,803,-4325,-7,18,-25,-198,278,-605
1933,310,823,-4312,3,29,-21,-198,278,-605
1934,309,790,-4230,1,26,-14,-198,278,-605
1935,339,778,-4201,1,30,-2,-198,278,-605
1936,326,784,-4204,1,43,2,-198,278,-605
1937,323,801,-4202,9,60,2,-198,278,-605
1938,347,767,-4206,15,64,8,-198,278,-605
1939,363,798,-4264,13,59,0,-198,278,-605
1940,356,832,-4283,14,46,3,-198,278,-605
1941,354,833,-4287,-2,36,-7,-198,278,-605
1942,343,840,-4324,8,42,-23,-198,278,-605
1943,350,804,-4328,11,60,-25,-198,278,-605
1944,341,812,-4307,7,61,-25,-198,278,-605
1945,358,799,-4282,-6,69,-27,-198,278,-605
1946,352,798,-4270,-5,80,-25,-198,278,-605
1947,341,803,-4271,9,90,-25,-203,281,-612
1948,351,794,-4276,30,95,-17,-203,281,-612
1949,342,790,-4236,35,85,-12,-203,281,-612
1950,332,792,-4244,4,72,-16,-203,281,-612
1951,343,782,-4250,-37,72,-18,-203,281,-612
1952,353,808,-4256,-49,67,-18,-203,281,-612
1953,355,818,-4250,-57,80,-21,-203,281,-612
1954,358,825,-4248,-51,87,-26,-203,281,-612
1955,387,783,-4265,-39,99,-19,-203,281,-612
1956,360,804,-4258,-41,110,-24,-203,281,-612
1957,334,796,-4266,-28,113,-26,-203,281,-612
1958,355,775,-4267,-7,129,-19,-203,281,-612
1959,379,779,-4297,6,103,-17,-203,281,-612
1960,344,759,-4321,-4,94,-14,-203,281,-612
1961,343,728,-4313,-33,72,-8,-203,281,-612
1962,327,758,-4338,-53,76,0,-203,281,-612
1963,336,744,-4334,-79,76,4,-203,281,-612
1964,336,751,-4264,-85,83,13,-203,281,-612
1965,349,780,-4256,-81,90,13,-203,281,-612
1966,345,774,-4258,-76,93,16,-203,281,-612
1967,359,761,-4242,-62,114,15,-203,281,-612
1968,346,779,-4219,-48,121,17,-203,281,-612
1969,349,786,-4243,-34,125,20,-203,281,-612
1970,394,789,-4269,-31,101,13,-203,281,-612
1971,361,800,-4264,-11,87,9,-203,281,-612
1972,359,790,-4346,10,67,5,-203,281,-612
1973,383,807,-4357,13,54,-4,-203,281,-612
1974,357,803,-4363,-2,48,-3,-203,281,-612
1975,358,803,-4334,-13,39,0,-203,281,-612
1976,320,773,-4347,-11,49,0,-203,281,-612
1977,336,780,-4221,-12,47,10,-203,281,-612
1978,338,779,-4229,-6,61,4,-203,281,-612
1979,358,734,-4228,7,84,12,-203,281,-612
1980,336,769,-4250,14,94,23,-196,277,-609
1981,369,785,-4197,-4,105,11,-196,277,-609
1982,371,785,-4231,-8,121,11,-196,277,-609
1983,373,850,-4232,1,140,7,-196,277,-609
1984,371,829,-4216,13,159,-2,-196,277,-609
1985,366,822,-4265,26,173,-4,-196,277,-609
1986,429,816,-4275,27,185,-10,-196,277,-609
1987,377,813,-4257,16,170,-16,-196,277,-609
1988,373,780,-4285,9,154,-16,-196,277,-609
1989,385,772,-4294,5,153,-8,-196,277,-609
1990,387,788,-4330,-19,149,-1,-196,277,-609
1991,380,754,-4319,-27,147,-2,-196,277,-609
1992,416,755,-4352,-26,146,2,-196,277,-609
1993,403,782,-4347,-27,141,2,-196,277,-609
1994,382,784,-4318,-28,142,0,-196,277,-609
1995,393,795,-4327,-5,141,1,-196,277,-609
1996,379,765,-4315,2,150,-4,-196,277,-609
1997,398,751,-4329,25,151,-8,-197,279,-615
1998,390,776,-4335,35,166,1,-197,279,-615
1999,419,785,-4323,64,177,-6,-197,279,-615
2000,422,791,-4341,92,183,-10,-197,279,-615
2001,429,757,-4372,123,204,-16,-197,279,-615
2002,433,713,-4359,131,205,-21,-197,279,-615
2003,432,701,-4366,136,188,-19,-197,279,-615
2004,434,692,-4364,151,160,-14,-197,279,-615
2005,432,682,-4409,178,117,-11,-197,279,-615
2006,456,658,-4429,202,78,-9,-197,279,-615
2007,447,663,-4480,222,58,4,-197,279,-615
2008,397,660,-4419,225,51,17,-197,279,-615
2009,404,628,-4429,235,49,25,-197,279,-615
2010,406,642,-4396,240,51,31,-197,279,-615
2011,398,675,-4380,237,59,30,-197,279,-615
2012,409,674,-4319,237,68,41,-197,279,-615
2013,409,689,-4336,249,73,29,-186,267,-617
2014,397,702,-4298,262,97,35,-186,267,-617
2015,411,684,-4284,270,98,33,-186,267,-617
2016,426,671,-4334,273,86,27,-186,267,-617
2017,408,693,-4348,278,65,26,-186,267,-617
2018,395,692,-4342,282,50,8,-186,267,-617
2019,387,686,-4340,287,47,4,-186,267,-617
2020,384,638,-4317,296,54,-9,-186,267,-617
2021,361,672,-4319,300,74,-4,-186,267,-617
2022,368,669,-4286,297,97,-8,-186,267,-617
2023,357,663,-4280,306,120,-20,-186,267,-617
2024,372,675,-4297,339,167,-27,-186,267,-617
2025,348,635,-4316,357,201,-26,-186,267,-617
2026,382,605,-4234,353,217,-25,-186,267,-617
2027,389,590,-4265,326,198,-31,-186,267,-617
2028,395,580,-4287,330,198,-21,-186,267,-617
2029,362,613,-4247,352,200,-19,-187,264,-618
2030,396,598,-4315,375,197,-12,-187,264,-618
2031,379,577,-4318,384,236,-11,-187,264,-618
2032,401,522,-4254,347,243,5,-187,264,-618
2033,371,558,-4297,327,269,13,-187,264,-618
2034,399,582,-4313,320,305,22,-187,264,-618
2035,445,588,-4260,305,279,30,-187,264,-618
2036,477,544,-4203,234,208,41,-187,264,-618
2037,469,572,-4180,162,141,55,-187,264,-618
2038,450,612,-4194,111,109,63,-187,264,-618
2039,403,633,-4235,100,104,68,-187,264,-618
2040,437,637,-4240,70,123,72,-187,264,-618
2041,401,642,-4251,33,149,78,-187,264,-618
2042,419,589,-4256,5,168,80,-187,264,-618
2043,441,645,-4255,-13,180,86,-187,264,-618
2044,420,655,-4217,-10,190,84,-187,264,-618
