,ax,ay,az,gx,gy,gz,cx,cy,cz
1471,535,203,-3983,-1814,-3506,488,-67,297,-618
1472,583,295,-4122,-1583,-3380,619,-67,297,-618
1473,717,293,-4264,-1440,-3351,764,-67,297,-618
1474,641,278,-4459,-1408,-3422,916,-67,297,-618
1475,575,187,-4544,-1332,-3380,1096,-161,354,-586
1476,444,114,-4587,-1173,-3275,1315,-161,354,-586
1477,330,-11,-4645,-1044,-3268,1568,-161,354,-586
1478,278,-95,-4530,-977,-3236,1819,-161,354,-586
1479,277,-47,-4471,-910,-3209,2056,-161,354,-586
1480,310,62,-4436,-891,-3130,2273,-161,354,-586
1481,413,126,-4289,-952,-3033,2463,-161,354,-586
1482,417,350,-4160,-982,-2921,2625,-161,354,-586
1483,392,481,-3973,-929,-2692,2768,-161,354,-586
1484,433,553,-3860,-904,-2478,2876,-161,354,-586
1485,478,647,-3846,-934,-2310,2951,-161,354,-586
1486,403,877,-3898,-916,-2135,2939,-161,354,-586
1487,682,956,-3887,-1063,-1951,2998,-161,354,-586
1488,548,1275,-3767,-937,-1841,2903,-161,354,-586
1489,521,1161,-3594,-1036,-1590,2908,-161,354,-586
1490,437,1191,-3430,-953,-1342,2918,-161,354,-586
1491,752,893,-3337,-901,-1098,2930,-172,378,-571
1492,532,1113,-3435,-978,-756,2938,-172,378,-571
1493,401,1250,-3398,-933,-410,2976,-172,378,-571
1494,563,1350,-3351,-941,-216,2939,-172,378,-571
1495,513,1321,-3230,-923,-30,3021,-172,378,-571
1496,506,1539,-3067,-466,-36,3022,-172,378,-571
1497,484,1395,-2805,-12,363,3029,-172,378,-571
1498,159,1398,-2819,175,870,3089,-172,378,-571
1499,407,1148,-2717,478,1310,3224,-172,378,-571
1500,548,998,-2556,628,1593,3399,-172,378,-571
1501,920,879,-2605,530,1816,3607,-172,378,-571
1502,666,1202,-2774,564,2012,3711,-172,378,-571
1503,404,1186,-2795,667,2501,3808,-172,378,-571
1504,320,1429,-2778,956,2901,3898,-172,378,-571
1505,462,1610,-2981,1016,2865,3788,-172,378,-571
1506,744,1784,-3067,1449,3015,3733,-172,378,-571
1507,1032,1857,-3488,1175,2751,3529,-172,378,-571
1508,916,2285,-3773,1364,2691,3279,-172,378,-571
1509,1250,2359,-3819,1273,2522,2978,-172,378,-571
1510,1261,2260,-3672,1380,2395,2672,-172,378,-571
1511,1198,2324,-3450,1679,2426,2400,-172,378,-571
1512,1301,2053,-3212,1782,2502,2222,-172,378,-571
1513,1288,2061,-3157,1837,2617,2032,-172,378,-571
1514,1180,1834,-3101,1823,2846,1909,-172,378,-571
1515,1302,1799,-3039,1918,2996,1797,-172,378,-571
1516,1094,1767,-3067,2269,3396,1675,-172,378,-571
1517,1243,1576,-2996,2547,3654,1611,-172,378,-571
1518,1213,1491,-2974,2858,3901,1559,-172,378,-571
1519,1279,1388,-3019,3057,4117,1539,-172,378,-571
1520,1363,1365,-3182,2980,4264,1514,-172,378,-571
1521,1393,1438,-3258,2826,4502,1476,-172,378,-571
1522,1513,1532,-3195,2604,4680,1406,-21,331,-595
1523,1605,1626,-3090,2473,4862,1320,-21,331,-595
1524,1671,1723,-2978,2396,5099,1215,-21,331,-595
1525,1840,1806,-2909,2464,5272,1081,-21,331,-595
1526,1839,1780,-2953,2588,5367,924,-21,331,-595
1527,1887,1781,-3186,3008,5299,716,-21,331,-595
1528,2013,1607,-3588,3230,5329,523,-21,331,-595
1529,2139,1496,-4007,3314,5052,351,-21,331,-595
1530,2012,1311,-4353,3164,4897,207,-21,331,-595
1531,2061,1309,-4600,2923,4764,56,-21,331,-595
1532,2119,1579,-4595,2662,4629,-120,-21,331,-595
1533,2248,1578,-4653,2503,4423,-341,-21,331,-595
1534,2261,1562,-4536,2377,4247,-547,-21,331,-595
1535,2454,1468,-4191,2562,3975,-793,-21,331,-595
1536,2428,1283,-4032,2256,3809,-902,-21,331,-595
1537,2258,1174,-3881,1994,3818,-988,-21,331,-595
1538,2233,1159,-3755,1861,3885,-1059,75,278,-619
1539,2230,1152,-3694,1747,3924,-1151,75,278,-619
1540,2166,1228,-3610,1724,3999,-1236,75,278,-619
1541,2213,1282,-3678,1718,4032,-1362,75,278,-619
1542,2240,1309,-3642,1625,4151,-1493,75,278,-619
1543,2380,1528,-3517,1640,4252,-1673,75,278,-619
1544,2555,1481,-3514,1768,4118,-1899,75,278,-619
1545,2436,1408,-3533,1821,4182,-2059,75,278,-619
1546,2512,1325,-3546,1913,4216,-2217,75,278,-619
1547,2612,1239,-3366,1999,4229,-2358,75,278,-619
1548,2724,1251,-3409,2071,4253,-2474,75,278,-619
1549,2809,1383,-3495,2175,4213,-2592,75,278,-619
1550,2879,1518,-3920,2374,4135,-2777,75,278,-619
1551,3000,1531,-4503,2636,3840,-3033,75,278,-619
1552,3178,1506,-5274,2853,3250,-3299,75,278,-619
1553,3228,1382,-5826,2908,2442,-3537,132,237,-614
1554,3199,1175,-6098,2758,1535,-3711,132,237,-614
1555,3175,971,-6107,2370,662,-3800,132,237,-614
1556,3131,745,-5725,1806,-118,-3812,132,237,-614
1557,3007,709,-5329,1273,-699,-3806,132,237,-614
1558,2888,690,-4996,990,-1176,-3795,132,237,-614
1559,2814,690,-4730,1040,-1652,-3807,132,237,-614
1560,2591,585,-4520,1158,-2099,-3802,132,237,-614
1561,2458,402,-4426,1188,-2529,-3797,132,237,-614
1562,2357,148,-4426,1008,-2978,-3750,132,237,-614
1563,2178,-539,-4498,599,-3246,-3685,132,237,-614
1564,2283,-584,-4319,-40,-3756,-3477,132,237,-614
1565,2047,-658,-4267,-418,-4080,-3269,132,237,-614
1566,1918,-714,-4208,-745,-4293,-3027,132,237,-614
1567,1856,-648,-4367,-927,-4530,-2832,132,237,-614
1568,1856,-626,-4631,-1204,-4735,-2659,132,237,-614
1569,1978,-339,-4934,-1451,-4982,-2555,51,255,-629
1570,2149,-91,-5269,-1686,-5213,-2555,51,255,-629
1571,2244,6,-5375,-2014,-5378,-2625,51,255,-629
1572,2362,74,-5357,-2263,-5615,-2684,51,255,-629
1573,2274,125,-5236,-2345,-5701,-2758,51,255,-629
1574,2286,-47,-4692,-2317,-5808,-2825,51,255,-629
1575,2257,-418,-4385,-2478,-5921,-2800,51,255,-629
1576,2157,-591,-4204,-2760,-6036,-2658,51,255,-629
1577,1791,-466,-4083,-3042,-5875,-2497,51,255,-629
1578,1666,-145,-4012,-2920,-5525,-2360,51,255,-629
1579,1634,136,-4104,-2448,-5183,-2286,51,255,-629
1580,1627,94,-4346,-2089,-5095,-2218,51,255,-629
1581,1215,-121,-4837,-2212,-4744,-2082,51,255,-629
1582,1393,-40,-4994,-2166,-4948,-1924,51,255,-629
1583,675,12,-5356,-2103,-4855,-1790,51,255,-629
1584,1305,-7,-4996,-2202,-5034,-1637,-81,316,-621
1585,1054,159,-4841,-2327,-5409,-1522,-81,316,-621
1586,833,293,-4619,-2433,-5100,-1380,-81,316,-621
1587,1042,468,-4340,-2356,-5140,-1317,-81,316,-621
1588,776,675,-4217,-1972,-4908,-1265,-81,316,-621
1589,720,709,-4257,-1554,-4748,-1188,-81,316,-621
1590,717,428,-4175,-1248,-4509,-1168,-81,316,-621
1591,1142,-167,-3747,-1385,-4523,-1176,-81,316,-621
1592,1255,-368,-3257,-1701,-4776,-981,-81,316,-621
1593,910,-384,-3123,-1749,-4593,-700,-81,316,-621
1594,798,-310,-3124,-1661,-4351,-411,-81,316,-621
1595,583,-98,-3254,-1484,-3971,-149,-81,316,-621
1596,522,138,-3483,-1304,-3540,50,-81,316,-621
1597,587,401,-3775,-1128,-3193,185,-81,316,-621
1598,590,510,-4169,-947,-2870,291,-81,316,-621
1599,627,526,-4494,-861,-2700,361,-81,316,-621
1600,667,491,-4765,-912,-2715,430,-165,342,-586
1601,717,408,-4892,-1057,-2828,515,-165,342,-586
1602,697,354,-4837,-1263,-3007,631,-165,342,-586
1603,573,353,-4683,-1399,-3132,772,-165,342,-586
1604,454,406,-4469,-1447,-3136,944,-165,342,-586
1605,379,439,-4278,-1441,-3075,1101,-165,342,-586
1606,303,523,-4085,-1411,-2954,1274,-165,342,-586
1607,294,593,-3978,-1393,-2835,1427,-165,342,-586
1608,320,654,-3836,-1337,-2717,1570,-165,342,-586
1609,274,703,-3793,-1193,-2576,1742,-165,342,-586
1610,192,604,-3780,-950,-2433,1925,-165,342,-586
1611,116,572,-3767,-703,-2284,2117,-165,342,-586
1612,13,516,-3763,-462,-2099,2334,-165,342,-586
1613,-34,335,-3618,-116,-1922,2584,-165,342,-586
1614,-180,64,-3743,290,-1670,2837,-165,342,-586
1615,-218,-133,-3972,507,-1452,3153,-165,342,-586
1616,-97,-104,-4087,459,-1250,3436,-190,373,-562
1617,115,154,-4097,301,-1042,3617,-190,373,-562
1618,515,561,-3916,141,-875,3670,-190,373,-562
1619,735,758,-3732,-42,-614,3690,-190,373,-562
1620,636,1611,-3586,-15,-300,3594,-190,373,-562
1621,843,1593,-3430,-174,10,3455,-190,373,-562
1622,682,1895,-3369,-1,404,3260,-190,373,-562
1623,1035,1564,-3362,64,593,3152,-190,373,-562
1624,489,1711,-3721,66,710,3025,-190,373,-562
1625,590,1475,-3667,45,776,2912,-190,373,-562
1626,633,1298,-3500,-288,691,2916,-190,373,-562
1627,795,1192,-3158,-521,587,2950,-190,373,-562
1628,356,1536,-2874,-30,729,2986,-190,373,-562
1629,572,1090,-2654,98,898,3056,-190,373,-562
1630,514,1472,-2644,526,1321,3144,-190,373,-562
1631,499,1220,-2840,644,1670,3235,-190,373,-562
1632,486,1334,-3103,729,1784,3326,-190,373,-562
1633,913,1182,-3425,381,1637,3375,-190,373,-562
1634,526,1851,-3582,452,1614,3325,-190,373,-562
1635,568,1884,-3593,394,1741,3201,-190,373,-562
1636,730,1814,-3459,615,1863,3153,-190,373,-562
1637,870,1997,-3372,685,1783,2938,-190,373,-562
1638,1093,2126,-3356,959,1977,2853,-190,373,-562
1639,1308,2037,-3303,742,1821,2783,-190,373,-562
1640,753,2314,-3433,837,1928,2527,-190,373,-562
1641,1197,2189,-3178,941,2022,2368,-190,373,-562
1642,1036,2351,-2935,1375,2296,2132,-190,373,-562
1643,1051,2082,-2760,1896,2664,1955,-190,373,-562
1644,1185,1995,-2637,2318,2828,1807,-190,373,-562
1645,1129,1663,-2689,2443,3120,1753,-190,373,-562
1646,1025,1583,-2779,2469,3393,1706,-190,373,-562
1647,1117,1480,-2875,2457,3733,1648,-62,342,-592
1648,1009,1642,-2849,2712,4257,1552,-62,342,-592
1649,1143,1465,-2860,2866,4617,1505,-62,342,-592
1650,1322,1349,-2851,2917,4753,1442,-62,342,-592
1651,1368,1287,-2974,2865,4836,1396,-62,342,-592
1652,1395,1197,-3042,2682,4979,1352,-62,342,-592
1653,1423,1246,-3028,2531,5165,1352,-62,342,-592
1654,1482,1323,-3077,2465,5316,1324,-62,342,-592
1655,1486,1472,-3230,2485,5622,1231,-62,342,-592
1656,1674,1508,-3324,2599,5793,1149,-62,342,-592
1657,2084,1492,-3338,2720,5578,1068,-62,342,-592
1658,1801,1337,-3732,2748,5497,958,-62,342,-592
1659,1954,1263,-3863,2633,5486,869,-62,342,-592
1660,2076,1293,-4016,2584,5260,735,-62,342,-592
1661,1870,1276,-4093,2416,5374,591,-62,342,-592
1662,2049,1305,-4016,2122,5398,493,-62,342,-592
1663,2160,1281,-3846,1815,5438,374,42,292,-611
1664,2271,1580,-3681,1759,5387,241,42,292,-611
1665,2398,2160,-3435,2017,5310,4,42,292,-611
1666,2407,1686,-3542,1988,5299,-230,42,292,-611
1667,2405,1609,-3707,1941,5427,-446,42,292,-611
1668,2552,1635,-3635,2024,5392,-654,42,292,-611
1669,2514,1407,-3711,2103,5312,-870,42,292,-611
1670,2407,1253,-3759,2116,5334,-1018,42,292,-611
1671,2521,1241,-3769,2275,5218,-1164,42,292,-611
1672,2450,1162,-3939,2168,5034,-1306,42,292,-611
1673,2329,1296,-4043,1921,5172,-1401,42,292,-611
1674,2595,1530,-3979,1704,5214,-1580,42,292,-611
1675,2738,1806,-3912,1516,5158,-1833,42,292,-611
1676,2935,2066,-4077,1574,4910,-2180,42,292,-611
1677,2974,2187,-4440,1823,4515,-2587,42,292,-611
1678,3062,2167,-4922,2151,3979,-2984,130,257,-616
1679,3107,1931,-5235,2349,3313,-3367,130,257,-616
1680,3099,1672,-5403,2302,2644,-3658,130,257,-616
1681,3045,1397,-5420,2146,2025,-3885,130,257,-616
1682,3064,1146,-5306,1980,1430,-4029,130,257,-616
1683,3034,945,-5037,1733,862,-4081,130,257,-616
1684,2969,858,-4788,1532,419,-4170,130,257,-616
1685,2932,777,-4632,1417,59,-4226,130,257,-616
1686,2816,643,-4495,1309,-281,-4239,130,257,-616
1687,2733,470,-4390,1164,-602,-4184,130,257,-616
1688,2664,387,-4280,922,-943,-4080,130,257,-616
1689,2594,452,-4259,819,-1248,-3983,130,257,-616
1690,2567,466,-4177,762,-1506,-3894,130,257,-616
1691,2534,471,-4219,774,-1755,-3786,130,257,-616
1692,2451,382,-4509,882,-2106,-3704,130,257,-616
1693,2356,49,-4832,1055,-2499,-3644,130,257,-616
1694,2468,-187,-5146,728,-3073,-3446,99,247,-620
1695,2475,-460,-5211,467,-3658,-3225,99,247,-620
1696,2332,-920,-5284,-30,-4191,-2943,99,247,-620
1697,2305,-983,-5315,-576,-4682,-2631,99,247,-620
1698,2256,-869,-5353,-927,-5091,-2345,99,247,-620
1699,2225,-915,-5484,-1238,-5537,-2086,99,247,-620
1700,2072,-974,-5525,-1753,-5763,-1827,99,247,-620
1701,1979,-782,-5482,-2022,-5917,-1621,99,247,-620
1702,2045,-767,-5534,-2214,-6059,-1513,99,247,-620
1703,2119,-863,-5328,-2510,-6266,-1437,99,247,-620
1704,2118,-791,-4961,-2714,-6512,-1315,99,247,-620
1705,2007,-643,-4692,-2790,-6654,-1211,99,247,-620
1706,1945,-490,-4460,-2778,-6709,-1110,99,247,-620
1707,2039,-429,-4188,-2784,-6689,-1069,99,247,-620
1708,2016,-410,-3989,-3246,-6603,-985,99,247,-620
1709,1747,245,-3982,-3275,-6268,-931,99,306,-612
1710,1849,718,-3955,-2724,-6035,-1004,-42,306,-612
1711,1722,716,-4221,-2295,-5860,-1088,-42,306,-612
1712,1342,609,-4464,-2381,-5329,-1090,-42,306,-612
1713,1602,611,-4535,-2428,-5308,-1069,-42,306,-612
1714,968,655,-4837,-2389,-5116,-1050,-42,306,-612
1715,1707,601,-4339,-2421,-4871,-1099,-42,306,-612
1716,1555,694,-4387,-2321,-5064,-1118,-42,306,-612
1717,817,606,-4523,-2232,-4684,-1055,-42,306,-612
1718,1251,542,-4605,-2139,-5005,-1009,-42,306,-612
1719,871,510,-4656,-2038,-4994,-955,-42,306,-612
1720,1087,272,-4508,-2156,-4961,-834,-42,306,-612
1721,1064,12,-4263,-2489,-4939,-727,-42,306,-612
1722,1043,-133,-3930,-2771,-4897,-489,-42,306,-612
1723,854,-136,-3746,-2934,-4943,-284,-42,306,-612
1724,653,-36,-3532,-2832,-4774,-55,-42,306,-612
1725,607,6,-3442,-2537,-4684,161,-147,362,-587
1726,479,36,-3547,-2271,-4548,392,-147,362,-587
1727,428,126,-3668,-2077,-4281,611,-147,362,-587
1728,359,224,-3714,-1895,-3957,811,-147,362,-587
1729,312,295,-3652,-1666,-3597,1008,-147,362,-587
1730,297,342,-3646,-1358,-3331,1229,-147,362,-587
1731,245,339,-3729,-1029,-3096,1461,-147,362,-587
1732,193,311,-3925,-691,-2920,1690,-147,362,-587
1733,246,191,-4224,-499,-2859,1911,-147,362,-587
1734,298,169,-4448,-451,-2849,2148,-147,362,-587
1735,309,207,-4614,-574,-2820,2365,-147,362,-587
1736,543,294,-4553,-882,-2810,2543,-147,362,-587
1737,636,548,-4275,-1202,-2823,2691,-147,362,-587
1738,771,836,-4066,-1227,-2728,2720,-147,362,-587
1739,725,721,-4021,-1114,-2472,2818,-147,362,-587
1740,593,1124,-3903,-981,-2341,2878,-147,362,-587
1741,478,929,-3868,-1078,-2194,2890,-171,382,-552
1742,521,1011,-3953,-1003,-1875,2908,-171,382,-552
1743,529,974,-3815,-797,-1442,2940,-171,382,-552
1744,356,888,-3779,-1073,-1316,3055,-171,382,-552
1745,188,1170,-3453,-898,-902,3128,-171,382,-552
1746,689,915,-3397,-1158,-842,3205,-171,382,-552
1747,-313,1096,-3340,-827,-369,3255,-171,382,-552
1748,519,745,-3026,-666,-142,3446,-171,382,-552
1749,293,1023,-2899,-400,28,3591,-171,382,-552
1750,190,1193,-2882,161,269,3711,-171,382,-552
1751,406,1003,-2910,384,506,3854,-171,382,-552
1752,186,945,-2946,366,674,3993,-171,382,-552
1753,178,1317,-2856,578,1073,4060,-171,382,-552
1754,870,941,-2570,365,1154,4111,-171,382,-552
1755,563,1847,-2232,613,1419,4152,-171,382,-552
1756,924,1654,-2044,410,1910,4130,-171,401,-547
1757,860,2205,-1837,461,2337,4015,-128,401,-547
1758,456,2620,-1932,663,2925,3799,-128,401,-547
1759,1103,2543,-1801,736,3226,3609,-128,401,-547
1760,940,2820,-2003,1142,3502,3344,-128,401,-547
1761,958,2671,-2178,1577,3886,3064,-128,401,-547
1762,1143,2395,-2363,1850,3926,2849,-128,401,-547
1763,1091,2324,-2712,2102,3977,2665,-128,401,-547
1764,1012,2175,-2856,2436,4334,2513,-128,401,-547
1765,1259,1888,-2911,2395,4454,2380,-128,401,-547
1766,1519,1927,-2954,2465,4545,2269,-128,401,-547
1767,1451,2054,-3020,2684,4708,2132,-128,401,-547
1768,1611,2035,-3059,2820,4791,2009,-128,401,-547
1769,1508,2016,-3174,2991,4977,1880,-128,401,-547
1770,1570,1995,-3277,3267,5090,1711,-128,401,-547
1771,1726,1926,-3298,3321,5155,1569,-128,401,-547
1772,1781,1865,-3278,3349,5194,1426,-14,356,-590
1773,1769,1756,-3143,3347,5278,1299,-14,356,-590
1774,1744,1642,-3127,3352,5373,1219,-14,356,-590
1775,1801,1578,-3144,3400,5435,1148,-14,356,-590
1776,1731,1548,-3116,3485,5523,1066,-14,356,-590
1777,1788,1483,-3101,3583,5661,1000,-14,356,-590
1778,1853,1460,-3169,3732,5596,913,-14,356,-590
1779,1893,1352,-3367,3592,5682,870,-14,356,-590
1780,2068,1369,-3440,3287,5647,785,-14,356,-590
1781,2022,1324,-3433,3086,5531,658,-14,356,-590
1782,1991,1225,-3387,2815,5620,596,-14,356,-590
1783,1979,1229,-3322,2725,5774,521,-14,356,-590
1784,2224,1540,-3162,2646,5892,435,-14,356,-590
1785,2253,1610,-3225,2580,6004,320,-14,356,-590
1786,2612,2287,-2948,2936,5872,120,-14,356,-590
1787,2514,1822,-3116,2852,5866,-119,-14,356,-590
1788,2408,1845,-3124,2704,6123,-272,-14,356,-590
1789,2622,1909,-3195,2857,6260,-521,-14,356,-590
1790,2807,2013,-3263,3312,6112,-780,-14,356,-590
1791,2850,1655,-3725,3710,5688,-1019,-14,356,-590
1792,2565,1447,-4312,3859,5241,-1346,-14,356,-590
1793,2514,1321,-5002,3832,5011,-1514,-14,356,-590
1794,2855,1245,-5528,3705,4604,-1736,-14,356,-590
1795,3041,1148,-5814,3324,3796,-1973,-14,356,-590
1796,3052,1082,-5934,2661,3052,-2090,-14,356,-590
1797,2966,1202,-5830,2049,2521,-2240,-14,356,-590
1798,3035,1352,-5535,1621,1993,-2402,-14,356,-590
1799,3123,1408,-5229,1488,1464,-2573,-14,356,-590
1800,3116,1251,-4923,1527,889,-2744,-14,356,-590
1801,2996,966,-4623,1602,432,-2842,-14,356,-590
1802,2880,778,-4440,1599,192,-2918,-14,356,-590
1803,2784,567,-4263,1580,26,-2999,138,248,-613
1804,2728,394,-4202,1502,-88,-3005,138,248,-613
1805,2700,233,-4114,1321,-141,-2961,138,248,-613
1806,2687,216,-4063,1093,-243,-2883,138,248,-613
1807,2625,284,-4067,886,-378,-2798,138,248,-613
1808,2615,435,-4098,630,-550,-2722,138,248,-613
1809,2712,604,-4122,352,-850,-2613,138,248,-613
1810,2746,835,-4348,145,-1202,-2631,138,248,-613
1811,2802,992,-4651,13,-1559,-2712,138,248,-613
1812,2922,1170,-5007,-74,-2072,-2847,138,248,-613
1813,2942,1199,-5270,-225,-2670,-3017,138,248,-613
1814,2958,1238,-5596,-352,-3364,-3246,138,248,-613
1815,2863,1203,-5837,-458,-4118,-3437,138,248,-613
1816,2880,1198,-6078,-436,-4933,-3691,138,248,-613
1817,2780,465,-6339,-832,-5626,-3802,138,248,-613
1818,2844,218,-6325,-1290,-6443,-3852,138,248,-613
1819,2698,-289,-6298,-1928,-7140,-3877,69,268,-628
1820,2805,-589,-5987,-2504,-7704,-3895,69,268,-628
1821,2751,-876,-5712,-3111,-8310,-3768,69,268,-628
1822,2532,-1262,-5480,-3722,-8666,-3557,69,268,-628
1823,2393,-1165,-5000,-3952,-8934,-3358,69,268,-628
1824,2124,-1059,-4545,-3786,-9033,-3120,69,268,-628
1825,2078,-1481,-4356,-4064,-8997,-2859,69,268,-628
1826,1822,-1110,-4216,-4075,-8850,-2564,69,268,-628
1827,1635,-1022,-4063,-3884,-8630,-2262,69,268,-628
1828,1096,-1342,-4096,-4399,-7784,-1911,69,268,-628
1829,1047,-849,-4091,-4302,-6823,-1591,69,268,-628
1830,1052,-647,-4047,-3854,-6514,-1378,69,268,-628
1831,948,-703,-4320,-3655,-6285,-1126,69,268,-628
1832,1057,-608,-4495,-3722,-6244,-887,69,268,-628
1833,919,-144,-4755,-3669,-6233,-735,69,268,-628
1834,1004,18,-4705,-3769,-6091,-627,-103,347,-590
1835,1140,358,-4396,-3760,-5981,-604,-103,347,-590
1836,1058,573,-4199,-3603,-5734,-585,-103,347,-590
1837,905,616,-3990,-3497,-5365,-432,-103,347,-590
1838,936,664,-3887,-3418,-5040,-448,-103,347,-590
1839,1095,714,-3643,-3378,-5123,-447,-103,347,-590
1840,1137,788,-3335,-3303,-5290,-496,-103,347,-590
1841,940,736,-3026,-2981,-5298,-490,-103,347,-590
1842,694,608,-2956,-2462,-5098,-352,-103,347,-590
1843,394,399,-3031,-1926,-4778,-115,-103,347,-590
1844,99,66,-3292,-1506,-4337,161,-103,347,-590
1845,101,-192,-3284,-1305,-3988,489,-103,347,-590
1846,55,-214,-3285,-1285,-3647,869,-103,347,-590
1847,106,-154,-3280,-1186,-3299,1209,-103,347,-590
1848,17,-69,-3303,-881,-2982,1551,-103,347,-590
1849,-28,-11,-3346,-426,-2649,1887,-103,347,-590
1850,-64,-87,-3429,-26,-2359,2238,-186,403,-546
1851,-59,-180,-3661,216,-2098,2569,-186,403,-546
1852,17,-199,-3799,362,-1911,2862,-186,403,-546
1853,101,-353,-3883,419,-1737,3228,-186,403,-546
1854,44,-8,-3780,672,-1632,3510,-186,403,-546
1855,164,-129,-3813,491,-1623,3770,-186,403,-546
1856,175,206,-3687,400,-1454,4002,-186,403,-546
1857,179,183,-3322,122,-1066,4182,-186,403,-546
1858,353,855,-3163,119,-631,4240,-186,403,-546
1859,794,753,-2900,-21,-251,4345,-186,403,-546
1860,416,1327,-2847,42,284,4364,-186,403,-546
1861,467,1264,-2770,57,818,4399,-186,403,-546
1862,579,1294,-2720,-145,1261,4440,-186,403,-546
1863,480,2156,-2442,485,1912,4396,-186,403,-546
1864,672,1566,-2231,724,2391,4351,-186,403,-546
1865,375,1617,-2305,805,2945,4363,-186,403,-546
1866,780,1637,-1971,1107,3607,4384,-133,406,-557
1867,778,1784,-2126,985,4200,4319,-133,406,-557
1868,870,2288,-2223,1033,4666,4187,-133,406,-557
1869,1318,2601,-2270,1506,5079,3972,-133,406,-557
1870,1475,2794,-2354,1637,5314,3694,-133,406,-557
1871,1379,2937,-2486,1879,5386,3368,-133,406,-557
1872,1369,3073,-2337,2331,5631,3041,-133,406,-557
1873,1599,2904,-2071,2553,5876,2785,-133,406,-557
1874,1647,2923,-1802,2710,6234,2535,-133,406,-557
1875,1651,2842,-1636,2906,6571,2323,-133,406,-557
1876,1743,2778,-1504,2985,6948,2136,-133,406,-557
1877,1740,2692,-1515,3318,7397,1958,-133,406,-557
1878,1909,2581,-1763,3634,7708,1782,-133,406,-557
1879,2031,2460,-2179,4048,7887,1518,-133,406,-557
1880,2545,2524,-2839,4616,7714,1274,-133,406,-557
1881,2084,1992,-3925,4931,7379,964,21,338,-584
1882,2305,1730,-4620,4780,7031,731,21,338,-584
1883,2592,1515,-5087,4263,6294,495,21,338,-584
1884,2245,1556,-5319,3474,5955,308,21,338,-584
1885,2352,1691,-5069,2923,5673,107,21,338,-584
1886,2436,1900,-4692,2577,5381,-99,21,338,-584
1887,2440,2354,-4201,2631,5208,-317,21,338,-584
1888,2586,1943,-4078,2503,4898,-544,21,338,-584
1889,2435,1936,-4109,2237,4736,-689,21,338,-584
1890,2506,1979,-4027,2072,4535,-852,21,338,-584
1891,2513,1977,-3944,1987,4293,-1028,21,338,-584
1892,2274,1975,-4020,1895,4225,-1165,21,338,-584
1893,2313,1982,-3936,1816,4084,-1310,21,338,-584
1894,2264,1984,-3874,1636,4018,-1421,21,338,-584
1895,2306,2106,-3727,1575,3951,-1545,21,338,-584
1896,2297,2177,-3486,1577,3830,-1687,21,338,-584
1897,2340,2348,-3280,1734,3732,-1820,97,294,-593
1898,2411,2425,-3193,1993,3584,-2030,97,294,-593
1899,2434,2447,-3177,2311,3483,-2259,97,294,-593
1900,2513,2389,-3374,2611,3339,-2498,97,294,-593
1901,2576,2332,-3502,2941,3067,-2751,97,294,-593
1902,2682,2177,-3702,3147,2718,-3003,97,294,-593
1903,2742,1933,-4040,3349,2304,-3243,97,294,-593
1904,2762,1665,-4218,3423,1859,-3429,97,294,-593
1905,2759,1374,-4454,3370,1433,-3596,97,294,-593
1906,2790,1079,-4770,3239,938,-3739,97,294,-593
1907,2802,844,-5074,2987,423,-3840,97,294,-593
1908,2856,735,-5199,2667,-149,-3909,97,294,-593
1909,2780,558,-5266,2310,-729,-3957,97,294,-593
1910,2774,410,-5207,1877,-1292,-3942,97,294,-593
1911,2751,444,-5245,1437,-1886,-3956,97,294,-593
1912,2406,-102,-5493,771,-2121,-3821,93,267,-622
1913,2334,-18,-5415,458,-2593,-3701,93,267,-622
1914,2219,-50,-5374,286,-2984,-3554,93,267,-622
1915,2103,-253,-5463,101,-3475,-3370,93,267,-622
1916,2025,-169,-5565,-29,-3862,-3174,93,267,-622
1917,2032,-305,-5726,-108,-4337,-2988,93,267,-622
1918,1960,-356,-5706,-176,-4765,-2769,93,267,-622
1919,1915,-602,-5858,-608,-5072,-2508,93,267,-622
1920,1948,-544,-5874,-787,-5482,-2261,93,267,-622
1921,1856,-667,-5892,-974,-5725,-2045,93,267,-622
1922,2114,-1111,-5903,-1501,-6127,-1984,93,267,-622
1923,2349,-1231,-5724,-2307,-6911,-1778,93,267,-622
1924,2263,-995,-5598,-2925,-7481,-1549,93,267,-622
1925,2260,-753,-5442,-3389,-7793,-1426,93,267,-622
1926,2617,-607,-4824,-3849,-8097,-1396,93,267,-622
1927,2674,-431,-4493,-4483,-8366,-1423,93,267,-622
1928,2431,154,-4270,-4473,-8481,-1473,-42,311,-614
1929,1992,543,-3959,-3879,-8362,-1566,-42,311,-614
1930,1367,322,-3992,-3677,-7574,-1622,-42,311,-614
1931,1615,505,-3651,-3172,-7169,-1455,-42,311,-614
1932,1457,353,-5024,-3064,-6632,-1601,-42,311,-614
1933,1781,168,-4030,-3024,-6422,-1665,-42,311,-614
1934,1411,653,-4132,-2412,-6532,-1749,-42,311,-614
1935,735,422,-4452,-1810,-6012,-1693,-42,311,-614
1936,1053,52,-4508,-1457,-6171,-1610,-42,311,-614
1937,645,-211,-4364,-1387,-6049,-1396,-42,311,-614
1938,629,-411,-4152,-1620,-5885,-1128,-42,311,-614
